pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
DQ120005.1.1764_U	DQ120005	1	1764	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.			1		ENV	Uncultured marine eukaryote clone NOR46.34 18S ribosomal RNA gene,					NOR46.34		Arctic sea																							environmental								
GU824782.1.1067_U	GU824782	1	1067	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_New_Choanos_7	Choanoflagellatea_X_New_Choanos_7_X	Choanoflagellatea_X_New_Choanos_7_X_sp.					ENV	Uncultured eukaryote clone BCA5F13RJ6D01 18S ribosomal RNA gene,					BCA5F13RJ6D01		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
GU825407.1.1064_U	GU825407	1	1064	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp.					ENV	Uncultured eukaryote clone BCA5F13RM3B10 18S ribosomal RNA gene,					BCA5F13RM3B10		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
AY789788.1.1185_U	AY789788	1	1185	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured eukaryote isolate P6X1b-2 18S ribosomal RNA gene,							"seawater batch cultures contaminated with crude oil"""																							environmental								
EU446378.1.1547_U	EU446378	1	1547	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone cLA12B02 small subunit ribosomal					cLA12B02		"anoxic deep hypersaline L'Atalante Basin, eastern Mediterranean Sea"""								"PCR_primers=fwd_name: Euk A (21f), rev_name: U1391R"""															environmental								
JQ956193.1.936_U	JQ956193	1	936	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp.					ENV	Uncultured eukaryote clone AN0610_14L10H 18S ribosomal RNA gene,					AN0610_14L10H		"water sample taken from 46 m depth at station 405 from ArcticNet cruise, Beaufort Sea"""			01-oct.-06		Canada: Arctic region	70.65 N 122.94 W		PCR_primers=fwd_name: nsf4/18, rev_name: eukr															environmental			70.65	-122.94				
EF024015.1.1843_U	EF024015	1	1843	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.			1		ENV	Eimeriidae environmental sample clone Amb_18S_1493 18S ribosomal					Amb_18S_1493		"trembling aspen rhizosphere under ambient CO2 conditions"""																							environmental								
DQ310210.1.996_U	DQ310210	1	996	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone FV18_1F5 small subunit ribosomal					FV18_1F5		"super-sulfidic anoxic fjord water samples"""					Norway: Framvaren																		environmental								
EF527203.1.1506_U	EF527203	1	1506	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.			1		ENV	Uncultured marine eukaryote clone MA1_2F8L 18S ribosomal RNA gene,					MA1_2F8L		marine environment																							environmental								
FJ848466.1.1550_U	FJ848466	1	1550	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-38 small subunit ribosomal RNA					DLN-J-38		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
EU446354.1.1557_U	EU446354	1	1557	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_F	Stephanoecidae_Group_F_X	Stephanoecidae_Group_F_X_sp.			1		ENV	Uncultured marine eukaryote clone UI13H07 small subunit ribosomal					UI13H07		"anoxic deep hypersaline L'Atalante Basin, eastern Mediterranean Sea"""								"PCR_primers=fwd_name: Euk A (21f), rev_name: U1391R"""															environmental								
GU825349.1.1388_U	GU825349	1	1388	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp.					ENV	Uncultured eukaryote clone AB3F14RM4A09 18S ribosomal RNA gene,					AB3F14RM4A09		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
EF526789.1.1337_U	EF526789	1	1337	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_I	Stephanoecidae_Group_I_X	Stephanoecidae_Group_I_X_sp.			1		ENV	Uncultured marine eukaryote clone NA1_4F8 18S ribosomal RNA gene,					NA1_4F8		marine environment																							environmental								
FN690482.1.1700_U	FN690482	1	1700	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_M	Monosigidae_Group_M_X	Monosigidae_Group_M_X_sp.					ENV	Uncultured eukaryote partial 18S rRNA gene, clone 3c-C6.					3c-C6		sea ice					Sweden:Bothnian Sea	62.43 N 19.55 E																	environmental			62.43	19.55				
AB505578.1.1664_U	AB505578	1	1664	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.					ENV	Uncultured eukaryote 18S rRNA, partial sequence, clone: RM2-SGM70.					RM2-SGM70		"microbial mats in deep-sea cold seep sediment"""					Japan:Sagami Bay, off Hatsushima																		environmental								
FN690484.1.1685_U	FN690484	1	1685	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote partial 18S rRNA gene, clone 4-H9.					4-H9		sea ice					Finland:Gulf of Finland	59.5 N 23.15 E																	environmental			59.5	23.15				
FJ169749.1.940_U	FJ169749	1	940	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone CS050L11 18S ribosomal RNA gene, partial					CS050L11		ocean water at depth 161 m					Canada	70.02 N 126.42 W																	environmental			70.02	-126.42				
EF526721.1.1536_U	EF526721	1	1536	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.			1		ENV	Uncultured marine eukaryote clone NIF_2A2 18S ribosomal RNA gene,					NIF_2A2		marine environment																							environmental								
JN825671.1.1015_U	JN825671	1	1015	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Monosigidae_Group_O_X	Monosigidae_Group_O_X_sp.					ENV	Uncultured choanoflagellate clone Alchichica_AQ1b_5E_30 small					Alchichica_AQ1b_5E_30		"microbialites from Alchichica alkaline lake maintained in aquarium (glass wall biofilm)"""					Mexico																		environmental								
EF196793.1.893_U	EF196793	1	893	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_L	Choanoflagellatea_X_Group_L_X	Choanoflagellatea_X_Group_L_X_sp.			1		ENV	Uncultured eukaryotic picoplankton clone B360 18S ribosomal RNA					B360		lake water					France: Alpes																		environmental								
DQ310249.1.1398_U	DQ310249	1	1398	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone FV36_2D08 small subunit ribosomal					FV36_2D08		"super-sulfidic anoxic fjord water samples"""					Norway: Framvaren																		environmental								
FJ153644.1.1243_U	FJ153644	1	1243	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.					ENV	Uncultured marine eukaryote clone GoC2_A03 small subunit ribosomal					GoC2_A03		"anoxic Gotland Deep (Baltic Sea) water sample"""																							environmental								
HQ869184.1.888_U	HQ869184	1	888	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote clone SHBA515 18S ribosomal RNA gene, partial					SHBA515		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
ACSY01002583.2280.4381_U	ACSY01002583	2280	4381	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XXX	Choanoflagellida_XXXX	Choanoflagellida_XXXX_sp.																																												
AF084232.1.1655_U	AF084232	1	1655	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Choanoeca	Choanoeca_perplexa			1		INV	Choanoeca perplexa 18S ribosomal RNA gene, partial sequence.																																						
HQ870300.1.841_U	HQ870300	1	841	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone SHZX724 18S ribosomal RNA gene, partial					SHZX724		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			14-Apr-2008		Canada: Vancouver																		environmental								
EF526728.1.1553_U	EF526728	1	1553	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone NIF_2G4 18S ribosomal RNA gene,					NIF_2G4		marine environment																							environmental								
FJ153718.1.1244_U	FJ153718	1	1244	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.					ENV	Uncultured marine eukaryote clone GoC5_D12 small subunit ribosomal					GoC5_D12		"anoxic Gotland Deep (Baltic Sea) water sample"""																							environmental								
KC488356.1.1627_U	KC488356	1	1627	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured choanoflagellate clone BBL1SCM04.18 18S ribosomal RNA					BBL1SCM04.18		"Ocean water at 20 m depth at station BBL1 from Atlantic Zone Monitoring Program (AZMP)"""			15-Apr-2009		Canada	43.25 N 65.47 W		From Browns Bank line															environmental			43.25	-65.47				
KC488357.1.1681_U	KC488357	1	1681	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured choanoflagellate clone BBL1SF04.15 18S ribosomal RNA					BBL1SF04.15		"Ocean water at 3 m depth at station BBL1 from Atlantic Zone Monitoring Program (AZMP)"""			15-Apr-2009		Canada	43.25 N 65.47 W		From Browns Bank line															environmental			43.25	-65.47				
KC488358.1.1607_U	KC488358	1	1607	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured choanoflagellate clone BBL1SF04.95 18S ribosomal RNA					BBL1SF04.95		"Ocean water at 3 m depth at station BBL1 from Atlantic Zone Monitoring Program (AZMP)"""			15-Apr-2009		Canada	43.25 N 65.47 W		From Browns Bank line															environmental			43.25	-65.47				
KC488360.1.1665_U	KC488360	1	1665	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured choanoflagellate clone HL2SCM04.51 18S ribosomal RNA					HL2SCM04.51		"Ocean water at 20 m depth at station HL2 from Atlantic Zone Monitoring Program (AZMP)"""			10-Apr-2009		Canada	44.27 N 63.34 W		From Halifax line															environmental			44.27	-63.34				
KC488361.1.1669_U	KC488361	1	1669	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp.					ENV	Uncultured choanoflagellate clone HL2SCM04.78 18S ribosomal RNA					HL2SCM04.78		"Ocean water at 20 m depth at station HL2 from Atlantic Zone Monitoring Program (AZMP)"""			10-Apr-2009		Canada	44.27 N 63.34 W		From Halifax line															environmental			44.27	-63.34				
AB971044.1.870_U	AB971044	1	870	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.					ENV	Uncultured freshwater eukaryote gene for 18S ribosomal RNA, partial					JP13E04E		surface water sample			2012/2013		Japan		Nozaki,D., Ban,S., Tanabe,S., Hiraoka,T.	"sample from any of Lake Biwa (Shiga), Lake Kawaguchi (Yamanashi) and Lake Inba (Chiba)"""															environmental								
AB971046.1.808_U	AB971046	1	808	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.					ENV	Uncultured freshwater eukaryote gene for 18S ribosomal RNA, partial					JP13E05E		surface water sample			2012/2013		Japan		Nozaki,D., Ban,S., Tanabe,S., Hiraoka,T.	"sample from any of Lake Biwa (Shiga), Lake Kawaguchi (Yamanashi) and Lake Inba (Chiba)"""															environmental								
AB971048.1.1462_U	AB971048	1	1462	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp.					ENV	Uncultured freshwater eukaryote gene for 18S ribosomal RNA, partial					JP13E07E		surface water sample			2012/2013		Japan		Nozaki,D., Ban,S., Tanabe,S., Hiraoka,T.	"sample from any of Lake Biwa (Shiga), Lake Kawaguchi (Yamanashi) and Lake Inba (Chiba)"""															environmental								
KC488359.1.1571_U	KC488359	1	1571	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured choanoflagellate clone BBL3SCM04.79 18S ribosomal RNA					BBL3SCM04.79		"Ocean water at 10 m depth at station BBL3 from Atlantic Zone Monitoring Program (AZMP)"""			15-Apr-2009		Canada	42.11 N 65.35 W		From Browns Bank line															environmental			42.11	-65.35				
KF129829.1.1750_U	KF129829	1	1750	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp.					ENV	Uncultured eukaryote clone ST3900.051 18S ribosomal RNA gene,					ST3900.051		"surface water sample from the South China Sea"""																							environmental								
KF129871.1.1747_U	KF129871	1	1747	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone ST3900.120 18S ribosomal RNA gene,					ST3900.120		"surface water sample from the South China Sea"""																							environmental								
KF129964.1.1760_U	KF129964	1	1760	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp.					ENV	Uncultured eukaryote clone ST3960.123 18S ribosomal RNA gene,					ST3960.123		"60 m water sample from the South China Sea"""																							environmental								
KF130217.1.1750_U	KF130217	1	1750	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp.					ENV	Uncultured eukaryote clone ST6000.090 18S ribosomal RNA gene,					ST6000.090		"surface water sample from the South China Sea"""																							environmental								
KF130289.1.1735_U	KF130289	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST6060.064 18S ribosomal RNA gene,					ST6060.064		"60 m water sample from the South China Sea"""																							environmental								
KF130302.1.1735_U	KF130302	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST6060.091 18S ribosomal RNA gene,					ST6060.091		"60 m water sample from the South China Sea"""																							environmental								
KF130317.1.1735_U	KF130317	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST6060.113 18S ribosomal RNA gene,					ST6060.113		"60 m water sample from the South China Sea"""																							environmental								
KF130329.1.1735_U	KF130329	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.001 18S ribosomal RNA gene,					ST8300.001		"surface water sample from the South China Sea"""																							environmental								
KF130331.1.1735_U	KF130331	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.003 18S ribosomal RNA gene,					ST8300.003		"surface water sample from the South China Sea"""																							environmental								
KF130333.1.1735_U	KF130333	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.006 18S ribosomal RNA gene,					ST8300.006		"surface water sample from the South China Sea"""																							environmental								
KF130334.1.1735_U	KF130334	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.007 18S ribosomal RNA gene,					ST8300.007		"surface water sample from the South China Sea"""																							environmental								
KF130337.1.1735_U	KF130337	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.011 18S ribosomal RNA gene,					ST8300.011		"surface water sample from the South China Sea"""																							environmental								
KF130340.1.1735_U	KF130340	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.015 18S ribosomal RNA gene,					ST8300.015		"surface water sample from the South China Sea"""																							environmental								
KF130341.1.1734_U	KF130341	1	1734	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.016 18S ribosomal RNA gene,					ST8300.016		"surface water sample from the South China Sea"""																							environmental								
KF130343.1.1735_U	KF130343	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.019 18S ribosomal RNA gene,					ST8300.019		"surface water sample from the South China Sea"""																							environmental								
KF130344.1.1735_U	KF130344	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.020 18S ribosomal RNA gene,					ST8300.020		"surface water sample from the South China Sea"""																							environmental								
KF130345.1.1735_U	KF130345	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.021 18S ribosomal RNA gene,					ST8300.021		"surface water sample from the South China Sea"""																							environmental								
KF130346.1.1735_U	KF130346	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.022 18S ribosomal RNA gene,					ST8300.022		"surface water sample from the South China Sea"""																							environmental								
KF130348.1.1735_U	KF130348	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.025 18S ribosomal RNA gene,					ST8300.025		"surface water sample from the South China Sea"""																							environmental								
KF130349.1.1735_U	KF130349	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.026 18S ribosomal RNA gene,					ST8300.026		"surface water sample from the South China Sea"""																							environmental								
KF130351.1.1735_U	KF130351	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.030 18S ribosomal RNA gene,					ST8300.030		"surface water sample from the South China Sea"""																							environmental								
KF130353.1.1735_U	KF130353	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.032 18S ribosomal RNA gene,					ST8300.032		"surface water sample from the South China Sea"""																							environmental								
KF130354.1.1735_U	KF130354	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.033 18S ribosomal RNA gene,					ST8300.033		"surface water sample from the South China Sea"""																							environmental								
KF130355.1.1735_U	KF130355	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.034 18S ribosomal RNA gene,					ST8300.034		"surface water sample from the South China Sea"""																							environmental								
KF130356.1.1735_U	KF130356	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.035 18S ribosomal RNA gene,					ST8300.035		"surface water sample from the South China Sea"""																							environmental								
KF130358.1.1735_U	KF130358	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.037 18S ribosomal RNA gene,					ST8300.037		"surface water sample from the South China Sea"""																							environmental								
KF130360.1.1735_U	KF130360	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.039 18S ribosomal RNA gene,					ST8300.039		"surface water sample from the South China Sea"""																							environmental								
KF130361.1.1735_U	KF130361	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.040 18S ribosomal RNA gene,					ST8300.040		"surface water sample from the South China Sea"""																							environmental								
KF130363.1.1735_U	KF130363	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.042 18S ribosomal RNA gene,					ST8300.042		"surface water sample from the South China Sea"""																							environmental								
KF130364.1.1736_U	KF130364	1	1736	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.043 18S ribosomal RNA gene,					ST8300.043		"surface water sample from the South China Sea"""																							environmental								
KF130365.1.1735_U	KF130365	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.044 18S ribosomal RNA gene,					ST8300.044		"surface water sample from the South China Sea"""																							environmental								
KF130367.1.1735_U	KF130367	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.046 18S ribosomal RNA gene,					ST8300.046		"surface water sample from the South China Sea"""																							environmental								
KF130368.1.1735_U	KF130368	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.047 18S ribosomal RNA gene,					ST8300.047		"surface water sample from the South China Sea"""																							environmental								
KF130369.1.1735_U	KF130369	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.049 18S ribosomal RNA gene,					ST8300.049		"surface water sample from the South China Sea"""																							environmental								
KF130370.1.1735_U	KF130370	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.050 18S ribosomal RNA gene,					ST8300.050		"surface water sample from the South China Sea"""																							environmental								
KF130371.1.1735_U	KF130371	1	1735	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_brevicollis					ENV	Uncultured eukaryote clone ST8300.053 18S ribosomal RNA gene,					ST8300.053		"surface water sample from the South China Sea"""																							environmental								
